#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A9F5
#Date Time: 2018-06-28 17:02:46.341
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 2 (V)
-4.0694106463878329e-05,-1.0355026497793023
-4.0684106463878328e-05,-1.0392296339862321
-4.0674106463878326e-05,-1.0392296339862355
-4.0664106463878331e-05,-1.0466836024000883
-4.0654106463878329e-05,-1.0280486813654428
-4.0644106463878328e-05,-1.0317756655723727
-4.0634106463878326e-05,-1.0504105866070215
-4.0624106463878331e-05,-1.0168677287446688
-4.061410646387833e-05,-1.1398582075733363
-4.0604106463878328e-05,3.7313101508838882
-4.0594106463878327e-05,4.6854181078579122
-4.0584106463878325e-05,3.7238561824699747
-4.057410646387833e-05,3.6045926878482755
-4.0564106463878329e-05,4.3760784186827406
-4.0554106463878327e-05,3.0045482305325804
-4.0544106463878325e-05,4.8382244603410367
-4.0534106463878331e-05,2.6467577466683183
-4.0524106463878329e-05,5.1028403390340475
-4.0514106463878327e-05,2.4566815521139027
-4.0504106463878326e-05,5.210922881033718
-4.0494106463878331e-05,2.3672339311488813
-4.0484106463878329e-05,5.2556466915181694
-4.0474106463878328e-05,2.3821418679753075
-4.0464106463878326e-05,5.173653038965714
-4.0454106463878331e-05,2.4678625047359231
-4.044410646387833e-05,5.020846686481593
-4.0434106463878328e-05,2.6765736203227597
-4.0424106463878327e-05,4.7935006498588759
-4.0414106463878325e-05,2.9486434674293442
-4.040410646387833e-05,4.5102498501322126
-4.0394106463878329e-05,3.2766180776384548
-4.0384106463878327e-05,4.1673673030946725
-4.0374106463878325e-05,3.5859577668137534
-4.0364106463878331e-05,3.8654815823332331
-4.0354106463878329e-05,3.8915704717818684
-4.0344106463878327e-05,3.5524149089512589
-4.0334106463878326e-05,4.1338244452319355
-4.0324106463878331e-05,3.3213418881219816
-4.0314106463878329e-05,4.3499895292342323
-4.0304106463878328e-05,3.1349926777751227
-4.0294106463878326e-05,4.4655260396490553
-4.0284106463878331e-05,3.0231831515678853
-4.027410646387833e-05,4.5139768343391422
-4.0264106463878328e-05,2.9859133094979322
-4.0254106463878327e-05,4.5177038185460718
-4.0244106463878325e-05,3.00082124632632
-4.023410646387833e-05,4.4729800080629145
-4.0224106463878329e-05,3.0716339462573172
-4.0214106463878327e-05,4.353716513441162
-4.0204106463878325e-05,3.1871704566726149
-4.0194106463878331e-05,4.2307260346124789
-4.0184106463878329e-05,2.5237672678386387
-4.0174106463878327e-05,-3.3536868264896267
-4.0164106463878326e-05,1.2491386690666522
-4.0154106463878331e-05,-3.1524296793134154
-4.0144106463878329e-05,1.0926053323776028
-4.0134106463878328e-05,-3.0368931689005949
-4.0124106463878326e-05,0.98079580616970941
-4.0114106463878331e-05,-2.8654518953800756
-4.010410646387833e-05,0.70499897485690555
-4.0094106463878328e-05,-2.548658237792794
-4.0084106463878326e-05,0.31366563312927853
-4.0074106463878325e-05,-2.1014201329603472
-4.006410646387833e-05,-0.18202326639238242
-4.0054106463878328e-05,-1.5721883755771908
-4.0044106463878327e-05,-0.73734391322491988
-4.0034106463878325e-05,-1.0727724918486696
-4.002410646387833e-05,-1.2255788443327214
-4.0014106463878329e-05,-0.61808041860316687
-4.0004106463878327e-05,-1.6243661544742078
-3.9994106463878326e-05,-0.28637882418716032
-3.9984106463878331e-05,-1.9225248910278463
-3.9974106463878329e-05,-0.040397866529050724
-3.9964106463878328e-05,-2.1386899750305179
-3.9954106463878326e-05,0.12731642278278943
-3.9944106463878331e-05,-2.2206836275819057
-3.993410646387833e-05,0.16458626485208727
-3.9924106463878328e-05,-2.2393185486176215
-3.9914106463878326e-05,0.13849737540357879
