#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A9F5
#Date Time: 2018-06-28 16:12:19.426
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 2 (V)
-4.0693036876355747e-05,-1.009413760330794
-4.0683036876355746e-05,-1.0541375708139513
-4.0673036876355744e-05,-1.0056867761238895
-4.0663036876355749e-05,-1.0615915392277855
-4.0653036876355748e-05,-1.0168677287446535
-4.0643036876355746e-05,-1.0392296339862321
-4.0633036876355744e-05,-1.0168677287446535
-4.062303687635575e-05,-1.0205947129515816
-4.0613036876355748e-05,-1.009413760330794
-4.0603036876355746e-05,-0.50627089239527345
-4.0593036876355745e-05,6.5228213218742948
-4.0583036876355743e-05,2.1734307523887679
-4.0573036876355748e-05,5.5351705070379023
-4.0563036876355747e-05,2.1436148787318015
-4.0553036876355745e-05,5.460630822899307
-4.0543036876355744e-05,2.1808847208025526
-4.0533036876355749e-05,5.3786371703453977
-4.0523036876355747e-05,2.3374180574921501
-4.0513036876355746e-05,5.1214752600686966
-4.0503036876355744e-05,2.6877545729444781
-4.0493036876355749e-05,4.7301419183401414
-4.0483036876355748e-05,3.1424466461889828
-4.0473036876355746e-05,4.286630797716426
-4.0463036876355744e-05,3.5785037983997672
-4.045303687635575e-05,3.8580276139193739
-4.0443036876355748e-05,3.9921990453689729
-4.0433036876355746e-05,3.4890561774334525
-4.0423036876355745e-05,4.3388085766134425
-4.0413036876355743e-05,3.179716488258908
-4.0403036876355748e-05,4.5587006448222995
-4.0393036876355747e-05,2.9672783884632832
-4.0383036876355745e-05,4.7077800130994909
-4.0373036876355744e-05,2.8442879096354781
-4.0363036876355749e-05,4.7748657288233485
-4.0353036876355747e-05,2.7995640991514428
-4.0343036876355746e-05,4.7599577919965084
-4.0333036876355744e-05,2.814472035980025
-4.0323036876355749e-05,4.7115069973055581
-4.0313036876355748e-05,2.9374625148078444
-4.0303036876355746e-05,4.5326117553737912
-4.0293036876355744e-05,3.0939958514988959
-4.028303687635575e-05,4.3648974660613726
-4.0273036876355748e-05,3.2691641092245955
-4.0263036876355746e-05,4.133824445232305
-4.0253036876355745e-05,3.4927831616403822
-4.0243036876355743e-05,3.9027514244025752
-4.0233036876355748e-05,3.7201291982630984
-4.0223036876355747e-05,3.7201291982630984
-4.0213036876355745e-05,3.9102053928165175
-4.0203036876355743e-05,3.5263260195029895
-4.0193036876355749e-05,4.0518307926798496
-4.0183036876355747e-05,3.2169863303275781
-4.0173036876355745e-05,-1.6467280597157865
-4.0163036876355744e-05,-0.43918517667109835
