#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A9F5
#Date Time: 2018-06-28 03:52:23.954
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 2 (V)
-4.0693043478260873e-05,0.97706882196277967
-4.0683043478260871e-05,0.97706882196277967
-4.067304347826087e-05,0.97706882196278133
-4.0663043478260875e-05,0.98079580616970774
-4.0653043478260873e-05,0.98079580616970941
-4.0643043478260872e-05,0.99197675879049874
-4.063304347826087e-05,0.97706882196277967
-4.0623043478260875e-05,0.98824977458356389
-4.0613043478260874e-05,0.96216088513506048
-4.0603043478260872e-05,0.988249774583569
-4.059304347826087e-05,0.98452279037663915
-4.0583043478260869e-05,0.97706882196278133
-4.0573043478260874e-05,0.98079580616970941
-4.0563043478260872e-05,0.98079580616970941
-4.0553043478260871e-05,0.96588786934199033
-4.0543043478260869e-05,0.9807958061697043
-4.0533043478260874e-05,0.96961485354892518
-4.0523043478260873e-05,0.97334183775584981
-4.0513043478260871e-05,0.99197675879049874
-4.050304347826087e-05,0.98824977458357066
-4.0493043478260875e-05,0.99197675879049707
-4.0483043478260873e-05,0.99197675879049874
-4.0473043478260872e-05,0.98079580616970941
-4.046304347826087e-05,0.99197675879049874
-4.0453043478260875e-05,0.99197675879049874
-4.0443043478260874e-05,0.97334183775584981
-4.0433043478260872e-05,0.98079580616970941
-4.042304347826087e-05,0.98452279037663915
-4.0413043478260869e-05,0.97334183775585148
-4.0403043478260874e-05,0.97706882196277967
-4.0393043478260872e-05,0.97706882196277967
-4.0383043478260871e-05,0.96588786934199033
-4.0373043478260869e-05,0.99197675879049707
-4.0363043478260874e-05,0.98824977458357066
-4.0353043478260873e-05,0.988249774583569
-4.0343043478260871e-05,0.98452279037663915
-4.033304347826087e-05,0.98452279037664758
-4.0323043478260875e-05,1.0031577114112797
-4.0313043478260873e-05,0.98452279037663915
-4.0303043478260871e-05,0.99197675879049874
-4.029304347826087e-05,0.97334183775584981
-4.0283043478260875e-05,0.9919767587904903
-4.0273043478260873e-05,0.98452279037663915
-4.0263043478260872e-05,0.98079580616970941
-4.025304347826087e-05,0.988249774583569
-4.0243043478260869e-05,0.98824977458357066
-4.0233043478260874e-05,0.99197675879049874
-4.0223043478260872e-05,0.97706882196277967
-4.0213043478260871e-05,0.99570374299742848
-4.0203043478260869e-05,0.96961485354892685
-4.0193043478260874e-05,0.98452279037663915
-4.0183043478260873e-05,0.99197675879049874
-4.0173043478260871e-05,0.988249774583569
-4.0163043478260869e-05,0.98452279037663915
-4.0153043478260875e-05,0.98452279037663915
