#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A9F5
#Date Time: 2018-06-28 02:34:45.414
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 2 (V)
-4.0697462686567167e-05,0.97706882196277967
-4.0687462686567166e-05,0.97706882196277967
-4.0677462686567164e-05,0.96216088513506048
-4.0667462686567169e-05,0.96216088513506048
-4.0657462686567168e-05,0.97706882196277967
-4.0647462686567166e-05,0.98079580616970941
-4.0637462686567164e-05,0.95843390092813074
-4.062746268656717e-05,0.96588786934198689
-4.0617462686567168e-05,0.95470691672120089
-4.0607462686567166e-05,0.99197675879049874
-4.0597462686567165e-05,0.97706882196277967
-4.0587462686567163e-05,0.96961485354891663
-4.0577462686567168e-05,0.96216088513506048
-4.0567462686567167e-05,0.97706882196277967
-4.0557462686567165e-05,0.96961485354892007
-4.0547462686567164e-05,0.97706882196277456
-4.0537462686567169e-05,0.96588786934199544
-4.0527462686567167e-05,0.97706882196277967
-4.0517462686567166e-05,0.97334183775584981
-4.0507462686567164e-05,0.97334183775585148
-4.0497462686567169e-05,0.977068821962778
-4.0487462686567168e-05,0.97334183775584981
-4.0477462686567166e-05,0.97334183775584981
-4.0467462686567164e-05,0.98452279037663915
-4.045746268656717e-05,0.98824977458356733
-4.0447462686567168e-05,0.97706882196277967
-4.0437462686567166e-05,0.96216088513506048
-4.0427462686567165e-05,0.98079580616970941
-4.0417462686567163e-05,0.96588786934199544
-4.0407462686567168e-05,0.97706882196277967
-4.0397462686567167e-05,0.95470691672120089
-4.0387462686567165e-05,0.988249774583569
-4.0377462686567164e-05,0.95470691672121444
-4.0367462686567169e-05,0.9845227903766256
-4.0357462686567167e-05,0.98452279037663915
-4.0347462686567166e-05,0.98079580616970941
-4.0337462686567164e-05,0.96216088513506726
-4.0327462686567169e-05,0.97706882196277289
-4.0317462686567168e-05,0.97706882196277967
-4.0307462686567166e-05,0.988249774583569
-4.0297462686567164e-05,0.95843390092813074
-4.028746268656717e-05,0.97334183775584304
-4.0277462686567168e-05,0.96961485354892007
-4.0267462686567166e-05,0.96216088513506048
-4.0257462686567165e-05,0.96961485354892007
-4.0247462686567163e-05,0.97334183775584637
-4.0237462686567168e-05,0.96588786934199033
-4.0227462686567167e-05,0.98079580616970941
-4.0217462686567165e-05,0.96588786934199033
-4.0207462686567163e-05,0.98079580616970097
-4.0197462686567169e-05,0.96216088513506048
-4.0187462686567167e-05,0.96216088513506048
-4.0177462686567165e-05,0.96216088513506048
-4.0167462686567164e-05,0.977068821962778
-4.0157462686567169e-05,0.97334183775585148
-4.0147462686567167e-05,0.97706882196277967
-4.0137462686567166e-05,0.98079580616970941
-4.0127462686567164e-05,0.96961485354892007
-4.0117462686567169e-05,0.97334183775584815
